,date_time,charge_desc,injured,killed,hit_run_lvl,address,lat,lng
184,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"6000   ALLEGHANY STREET, San Diego, CA",32.680529,-117.063212
185,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"6100   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
186,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"4400   OCEAN FRONT WALK, San Diego, CA",32.7999229,-117.2583698
187,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"3500   MEADE AVENUE, San Diego, CA",32.757261,-117.117747
188,1,STOP REQUIREMENTS STATE STOP LINE,1,0,0,"2000   PACIFIC BEACH DRIVE, San Diego, CA",32.795898,-117.231657
189,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4200   EXECUTIVE SQUARE, San Diego, CA",32.874086,-117.21585
190,1,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,0,"0   AGEE STREET, San Diego, CA",32.851559,-117.201233
191,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"2300   06TH AVENUE, San Diego, CA",,
192,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"8400   AERO DRIVE, San Diego, CA",32.80970201969102,-117.14555845342444
193,1,DUI ALCOHOL (M),0,0,1,"0 E OF WCL 15800 PASEO MONTENERO  , San Diego, CA",,
194,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3000   30TH STREET, San Diego, CA",32.7465727,-117.130074
195,0,ADDICT DRIVE VEHICLE,0,0,0,"1600   VIA DEL MESONERO ROAD, San Diego, CA",32.566938,-117.045545
196,0,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,0,0,1,"3000   NATIONAL AVENUE, San Diego, CA",32.6960838,-117.1060439
197,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2800   GENESEE AVENUE, San Diego, CA",32.8142652,-117.1794037
198,0,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"0   LINDA VISTA ROAD, San Diego, CA",32.8020723,-117.1573307
199,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"3800   CAMINO DEL RIO WEST  , San Diego, CA",32.754066,-117.205088
200,0,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"3700   INGRAHAM STREET, San Diego, CA",32.7672782,-117.2334357
201,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3800   COTTONWOOD STREET, San Diego, CA",32.685982,-117.111911
202,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3700   DEL SOL BOULEVARD, San Diego, CA",32.573311619033724,-117.05567093243094
203,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"700   16TH STREET, San Diego, CA",32.582798,-117.099578
204,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,0,"5500   REGENTS ROAD, San Diego, CA",32.8465916,-117.2196404
205,1,BIKE LANE - UNSAFE MOVEMENT (I),1,0,0,"1300 S 50TH STREET, San Diego, CA",32.693029,-117.08731
206,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"12900   CAMINITO BAUTIZO  , San Diego, CA",32.953175,-117.21454
207,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"8100   NEW SALEM STREET, San Diego, CA",32.915659,-117.148421
208,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,0,"10800   SCRIPPS POWAY PARKWAY, San Diego, CA",32.938167,-117.054608
209,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"8200   JADE COAST ROAD, San Diego, CA",32.902265,-117.146811
210,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2400   04TH AVENUE, San Diego, CA",,
211,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1200 W SPRUCE STREET, San Diego, CA",32.737373,-117.174022
212,0,DRVG WITHOUT VALID DRVR'S LIC (M),0,0,0,"6900   ALVARADO ROAD, San Diego, CA",32.774278,-117.048428
213,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"0   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
214,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"8600   MIRAMAR ROAD, San Diego, CA",32.8937308,-117.1186797
215,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"400   ASH STREET, San Diego, CA",32.719984,-117.16097
216,1,STARTING PARKED VEHICLES OR BACKING,1,0,0,"4800   MISSION BAY DRIVE, San Diego, CA",32.808039,-117.219549
217,0,FOLLOWING TOO CLOSELY,1,0,0,"1400   G STREET, San Diego, CA",32.7127,-117.151797
218,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",0,0,1,"0 S WOODMAN STREET, San Diego, CA",32.6983709,-117.0537252
219,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"900 W WASHINGTON STREET, San Diego, CA",32.749922,-117.171526
220,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"1200   PARK BOULEVARD, San Diego, CA",32.7257011,-117.150536
221,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"3800   49TH STREET, San Diego, CA",32.748474,-117.08868
222,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"1600   CHATSWORTH BOULEVARD, San Diego, CA",32.731743,-117.23905
223,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1500   CORONADO AVENUE, San Diego, CA",32.692795,-117.191132
224,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"7900   ARMOUR STREET, San Diego, CA",32.820042,-117.152945
225,1,HIT AND RUN:PROP DAMAGE (M),0,0,1,"3900   KIMSUE WAY, San Diego, CA",32.576088,-117.050005
226,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"0   HIDDEN VALLEY ROAD, San Diego, CA",32.8495951,-117.2519411
227,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3600   LEMONA AVENUE, San Diego, CA",32.74413760944003,-117.08427775438345
228,1,STOP REQUIREMENTS STATE STOP LINE,1,0,0,"9300   ATHENA CIRCLE, San Diego, CA",32.878516,-117.219809
229,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"7200   MESA COLLEGE DRIVE, San Diego, CA",32.803231,-117.163733
230,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"0   40TH STREET, San Diego, CA",32.7551078,-117.1093329
231,1,ENTERING HWY FROM PRIVATE ROAD OR DRIVEWAY,1,0,0,"4700   LOGAN AVENUE, San Diego, CA",32.696867,-117.093597
232,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"8600   MIRAMAR ROAD, San Diego, CA",32.8937308,-117.1186797
233,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"7100   JACKSON DRIVE, San Diego, CA",32.7968239,-117.0315017
234,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3100   NORTH PARK WAY, San Diego, CA",32.747497,-117.127014
235,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"800   GARNET AVENUE, San Diego, CA",32.8051662,-117.2233097
236,0,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"0   50TH STREET, San Diego, CA",32.7480645,-117.0870061
237,0,DISORDERLY CONDUCT: ALCOHOL,0,0,1,"1000   CARDIFF STREET, San Diego, CA",32.71649730095278,-117.02562786867179
238,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"1700   G STREET, San Diego, CA",32.7169643,-117.1700668
239,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"5800   GAINES STREET, San Diego, CA",32.766548,-117.188385
240,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"400   FERN GLEN  , San Diego, CA",32.833754,-117.278813
241,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"2000   CAM DE LA REINA  , San Diego, CA",,
242,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"400   DEEP DELL ROAD, San Diego, CA",32.69638,-117.03075
243,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"5500   WARHAWK WAY, San Diego, CA",,
244,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"0   03RD AVENUE, San Diego, CA",,
245,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"0   RALPHS PARKING LOT  , San Diego, CA",,
246,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1700   EUCLID AVENUE, San Diego, CA",32.674640978974814,-117.07923690644495
247,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"11600   RANCHO BERNARDO ROAD, San Diego, CA",33.0184112,-117.058883
248,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"13400   HIGHLANDS PLACE, San Diego, CA",32.961022,-117.1901697
249,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"5400   MT ALIFAN DRIVE, San Diego, CA",32.817384,-117.180733
250,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"1900   CHATSWORTH BOULEVARD, San Diego, CA",32.73556967029156,-117.23218600499767
251,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"2000   CHICAGO STREET, San Diego, CA",32.782347,-117.206078
252,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"6700   AKINS AVENUE, San Diego, CA",32.711497,-117.054124
253,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"2600   COMSTOCK STREET, San Diego, CA",32.79035295071721,-117.17531018870389
254,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"0 S 45TH STREET, San Diego, CA",32.698647,-117.098007
255,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1200   01ST AVENUE, San Diego, CA",,
256,1,"PEDESTRIAN NOT TO SUDDENLY ENTER PATH, ETC",1,0,1,"1200   IMPERIAL AVENUE, San Diego, CA",32.7041759,-117.1067834
257,1,PED IN CROSSWALK: STOP/DELAY VEHICLES OR SUDDENLY LEAVE PLACE OF SAFETY (I),1,0,0,"1700 S 40TH STREET, San Diego, CA",32.688617,-117.108195
258,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"10600   WESTVIEW PARKWAY, San Diego, CA",32.913033,-117.120404
259,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"1600   LOCUST STREET, San Diego, CA",32.728143,-117.227842
260,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,1,0,"4400   IMPERIAL AVENUE, San Diego, CA",32.7041759,-117.1067834
261,0,DUI ALCOHOL (M),0,0,1,"8500   COSTA VERDE BOULEVARD, San Diego, CA",32.867309,-117.216588
262,1,YIELD RIGHT OF WAY TO PEDESTRIANS,1,0,0,"1400   HIGHLAND RANCH ROAD, San Diego, CA",32.9740678,-117.0685323
263,0,STARTING PARKED VEHICLES OR BACKING,0,0,1,"3200   ROSECRANS STREET, San Diego, CA",32.7301553,-117.2244274
264,1,BICYCLE DRIVING ON WRONG SIDE OF ROAD,1,0,0,"4200   HIGHLAND AVENUE, San Diego, CA",32.753282,-117.098789
265,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,1,0,"8300   NAVAJO ROAD, San Diego, CA",32.7949315,-117.0660668
266,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"7500   CHARMANT DRIVE, San Diego, CA",32.865517,-117.226362
267,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"2200   GRAND AVENUE, San Diego, CA",32.7952849,-117.2517378
268,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"4800   IMPERIAL AVENUE, San Diego, CA",32.7041759,-117.1067834
269,0,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,1,0,0,"6100   CUMBERLAND STREET, San Diego, CA",32.67666,-117.060296
270,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"2700   MIDWAY DRIVE, San Diego, CA",32.7497566,-117.206155
271,1,UNSAFE SPEED (BASIC SPEED LAW) (I),0,0,1,"8300   CAPRICORN WAY, San Diego, CA",32.925113,-117.143861
272,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"7300   MIRAMAR ROAD, San Diego, CA",32.882139,-117.15612
273,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"9800   GENESEE AVENUE, San Diego, CA",32.8142652,-117.1794037
274,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"5000   MISSION BOULEVARD, San Diego, CA",32.802624,-117.257347
275,1,FOLLOWING TOO CLOSELY,1,0,0,"5100   GOVERNOR DRIVE, San Diego, CA",32.8561902,-117.1860144
276,0,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"13300   WINSTANLEY WAY, San Diego, CA",32.961144,-117.212549
277,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"700   VENTURA PLACE, San Diego, CA",,
278,1,FOLLOWING TOO CLOSELY (I),1,0,0,"2500   MARKET STREET, San Diego, CA",32.7115386,-117.1461254
279,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4500   OCEAN VIEW HILLS PARKWAY, San Diego, CA",32.5745594,-117.0216591
280,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"1500   ULRIC STREET, San Diego, CA",32.773903,-117.168034
281,1,LANE USAGE:DIV HWY:DRIVE WRONG SIDE OF BARRIER (M),1,1,0,"9000   MISSION GORGE ROAD, San Diego, CA",32.7913088,-117.0978242
282,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"5700   BATES STREET, San Diego, CA",32.746236,-117.075488
283,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2900   ZOO DRIVE, San Diego, CA",32.73783799872174,-117.14884054308845
284,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"0   BAYSIDE WALK, San Diego, CA",32.7899716,-117.2513216
285,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"4500   COLLWOOD BOULEVARD, San Diego, CA",32.759880296554726,-117.08050531849898
286,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"5100   CASS STREET, San Diego, CA",32.807779,-117.255123
287,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"3600   BARNETT AVENUE, San Diego, CA",32.745455,-117.197563
288,1,FOLLOWING TOO CLOSELY,1,0,0,"4300   HOME AVENUE, San Diego, CA",32.727091,-117.102067
289,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"9000   GENESEE AVENUE, San Diego, CA",32.8142652,-117.1794037
290,1,FOLLOWING TOO CLOSELY,1,0,0,"1200 W WASHINGTON STREET, San Diego, CA",33.07310163620876,-116.88003411352047
291,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"1100   SEA WORLD DRIVE, San Diego, CA",32.768876,-117.208316
292,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,1,"5000   MONROE AVENUE, San Diego, CA",32.759057,-117.086662
293,1,FAILURE TO DRIVE ON RIGHT SIDE OF ROADWAY,1,0,0,"8600   NAVAJO ROAD, San Diego, CA",32.7949315,-117.0660668
294,0,STARTING PARKED VEHICLES OR BACKING,1,0,0,"1600   GRAND AVENUE, San Diego, CA",33.145606,-117.198003
295,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"2400   INGRAHAM STREET, San Diego, CA",32.7672782,-117.2334357
296,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1500   MORENA BOULEVARD, San Diego, CA",32.7626591,-117.197945
297,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3800   04TH AVENUE, San Diego, CA",,
298,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"1000   33RD STREET, San Diego, CA",32.716131,-117.12326
299,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3200   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
300,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"9200   MIRA MESA BOULEVARD, San Diego, CA",32.9123574,-117.1493366
301,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"5100   FAIRMOUNT AVENUE, San Diego, CA",32.775468,-117.098872
302,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"1200   COAST BOULEVARD, San Diego, CA",32.847374,-117.277367
303,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,0,"3000   CLAIREMONT DRIVE, San Diego, CA",32.7916517,-117.1973143
304,1,FAIL TO OBEY TRAFFIC CONTROL DEVICE,1,0,0,"0   CAM RUIZ  , San Diego, CA",,
305,1,STARTING PARKED VEHICLES OR BACKING,0,0,0,"0   MORENA BOULEVARD, San Diego, CA",32.7626591,-117.197945
306,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3800   BAYSIDE WALK, San Diego, CA",32.784937,-117.251932
307,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"6600   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
308,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"9200   TOWNE CENTRE DRIVE, San Diego, CA",32.876669,-117.207677
309,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"3800   DIVISION STREET, San Diego, CA",32.682531,-117.10998
310,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"5100   34TH STREET, San Diego, CA",32.770634,-117.120771
311,0,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"2200   TORREY PINES ROAD, San Diego, CA",32.850575,-117.254135
312,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"3200   OCEAN FRONT WALK, San Diego, CA",32.772142,-117.253032
313,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"1600   LA PLAYA AVENUE, San Diego, CA",32.788862,-117.237373
314,1,RIGHT-OF-WAY:ENTERING HWY (I),1,0,0,"400 S MEADOWBROOK DRIVE, San Diego, CA",32.69928770815337,-117.02789447704558
315,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,0,0,0,"4200   CANNINGTON DRIVE, San Diego, CA",32.82158,-117.171508
316,1,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,0,"5100   TROJAN AVENUE, San Diego, CA",32.75496,-117.084023
317,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1600   BERYL STREET, San Diego, CA",32.806409,-117.242793
318,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"11000   BLACK MTN ROAD, San Diego, CA",32.919443,-117.125158
319,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"11600   SWAN LAKE DRIVE, San Diego, CA",32.92936921939894,-117.10235219253667
320,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"1200   CAM DEL RIO NORTH  , San Diego, CA",19.8210102,-90.53181
321,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"4300   MYRTLE AVENUE, San Diego, CA",32.742223,-117.101358
322,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"7800   EADS AVENUE, San Diego, CA",32.844652,-117.276541
323,0,HIT AND RUN:PROP DAMAGE (M),0,0,1,"1500   OAKDEN DRIVE, San Diego, CA",32.569051,-117.087251
324,0,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,0,"3700   ROSECRANS STREET, San Diego, CA",32.7301553,-117.2244274
325,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,1,0,0,"0   CAM DEL NORTE  , San Diego, CA",,
326,1,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"0   CLEVELAND AVENUE, San Diego, CA",33.170338,-117.084557
327,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"3700   OCEAN VIEW BOULEVARD, San Diego, CA",32.701339,-117.114499
328,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"8700   COMPLEX DRIVE, San Diego, CA",32.830182,-117.140051
329,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"4300   VOLTAIRE STREET, San Diego, CA",32.745472,-117.236044
330,1,RIGHT-OF-WAY:DRVR YIELD TO PEDESTRIAN IN CROSSWALK (I),1,0,0,"2900   NATIONAL AVENUE, San Diego, CA",32.6960838,-117.1060439
331,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"1300   NEW CHATEL  , San Diego, CA",,
332,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"8800   BALBOA AVENUE, San Diego, CA",32.8178529,-117.1857651
333,1,"ENTRANCE FROM STOP THROUGH HIGHWAY,YIELD UNTIL REASONABLY SAFE",1,0,0,"12400   SPRINGBROOK DRIVE, San Diego, CA",32.943354,-117.084179
334,1,UNSAFE SPEED (BASIC SPEED LAW) (I),1,0,0,"2600   B STREET, San Diego, CA",32.71799,-117.138049
335,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,1,"2200   WILLOW STREET, San Diego, CA",32.736579,-117.223661
336,1,STARTING PARKED VEHICLES OR BACKING,0,0,0,"0   CARMEL VALLEY  , San Diego, CA",32.9434337,-117.2139794
337,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",1,0,0,"2400   LA MEDIA ROAD, San Diego, CA",32.5577081,-116.9624713
338,1,DUI ALCOHOL (M),0,0,0,"0   BEYER BOULEVARD, San Diego, CA",32.5594591,-117.0500052
339,0,STARTING PARKED VEHICLES OR BACKING,0,0,1,"6500   EL CAJON BOULEVARD, San Diego, CA",32.7859071,-116.9767298
340,1,STARTING PARKED VEHICLES OR BACKING,0,0,0,"7000   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
341,1,LEFT TURN LANE,0,0,0,"5400   GRAPE STREET, San Diego, CA",32.725789,-117.082753
342,1,FOLLOWING TOO CLOSELY,1,0,0,"11900   EL CAMINO REAL ROAD, San Diego, CA",33.2901477,-117.4384707
343,0,"RED OR STOP,VEHICLES STOP AT LIMIT LINE",1,0,0,"3200   NATIONAL AVENUE, San Diego, CA",32.696053,-117.125174
344,0,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"2900   ZOO DRIVE, San Diego, CA",32.73783799872174,-117.14884054308845
345,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"7600   FAY AVENUE, San Diego, CA",32.84174538740201,-117.27430860773006
346,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"7300   CLAIREMONT MESA BOULEVARD, San Diego, CA",32.832866,-117.1458038
347,1,FOLLOWING TOO CLOSELY,0,0,1,"7200   LISBON STREET, San Diego, CA",32.712147208811274,-117.04381885930476
348,0,PEDESTRIANS OUTSIDE CROSSWALKS,1,0,0,"11100   WESTONHILL DRIVE, San Diego, CA",32.922905316311045,-117.13575100211816
349,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,1,"1700   EUCLID AVENUE, San Diego, CA",32.674640978974814,-117.07923690644495
350,1,SIGNAL LIGHTS:CIRCULAR RED (I),1,0,1,"1700 S WOODMAN STREET, San Diego, CA",32.7003507,-117.0545373
351,1,LANED ROADWAYS - STRADDLING OR UNSAFE CHANGING,0,0,1,"4900   TROJAN AVENUE, San Diego, CA",32.755001,-117.088857
352,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"4700   MISSION BAY DRIVE, San Diego, CA",32.806165,-117.219085
353,0,DUI ALCOHOL (M),0,0,0,"4100   BALBOA AVENUE, San Diego, CA",32.8178529,-117.1857651
354,1,TURNS:UNSAFE TURN AND/OR NO TURN SIGNAL (I),0,0,0,"800 W HAWTHORN STREET, San Diego, CA",32.726422,-117.169602
355,1,"VIOLATION OF BASIC SPEED LAW, SPEED UNSAFE FOR CONDITIONS",0,0,1,"2100   STATION VILLAGE WAY, San Diego, CA",33.1946107,-117.3536678
356,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"4500   CAM DE LA PLAZA  , San Diego, CA",19.8210102,-90.53181
357,0,STARTING PARKED VEHICLES OR BACKING,0,0,0,"100   EUCLID AVENUE, San Diego, CA",32.704662,-117.085099
358,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"3500   NEWTON AVENUE, San Diego, CA",32.696415,-117.140877
359,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"3300   ROSECRANS STREET, San Diego, CA",32.7301553,-117.2244274
360,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"300   WASHINGTON STREET, San Diego, CA",33.204659,-117.242511
361,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"6600   GLENROY STREET, San Diego, CA",32.792975,-117.081871
362,1,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"3700   FAIRMOUNT AVENUE, San Diego, CA",32.745991,-117.101021
363,0,TURNING MOVEMENTS AND REQUIRED SIGNALS,0,0,0,"4700   35TH STREET, San Diego, CA",32.763914,-117.117372
364,1,STARTING PARKED VEHICLES OR BACKING,0,0,1,"11900   CARMEL MTN ROAD, San Diego, CA",32.9654983,-117.1197029
365,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,1,0,0,"0   PARK BOULEVARD, San Diego, CA",32.7257011,-117.150536
366,1,MISCELLANEOUS HAZARDOUS VIOLATIONS OF THE VEHICLE CODE,0,0,1,"300 S FRANCIS STREET, San Diego, CA",32.70376072346682,-117.1199554747052
367,1,LEFT TURN YIELD UNTIL SAFE OR U-TURN,1,0,0,"3400   INGRAHAM STREET, San Diego, CA",32.7672782,-117.2334357
